=== SSM PREFIX SCAN METRICS REPORT ===
timing_csv: Results/profile_run_colab_20260428_201442/timing.csv
raw_dir:    Results/profile_run_colab_20260428_201442/raw_ncu
out_dir:    Results/profile_run_colab_20260428_201442
peak_bw_gbs=2039.000 peak_fp32_gflops=19500.000

=== PERFORMANCE TABLES (time_ms) ===
D=1
L,warp_shuffle,blelloch,hillis_steele
1024,0.0154,0.0164,0.0133
2048,0.0133,0.0174,0.0143
4096,0.0133,0.0174,0.0154
8192,0.0133,0.0174,0.0154
16384,0.0133,0.0184,0.0154
32768,0.0168,0.0209,0.0195
65536,0.0196,0.0265,0.0239
131072,0.0210,0.0292,0.0231

D=16
L,warp_shuffle,blelloch,hillis_steele
1024,0.0123,0.0164,0.0143
2048,0.0155,0.0210,0.0227
4096,0.0215,0.0260,0.0218
8192,0.0196,0.0264,0.0244
16384,0.0235,0.0339,0.0284
32768,0.0283,0.0412,0.0323
65536,0.0329,0.0640,0.0467
131072,0.0513,0.1110,0.0760

D=64
L,warp_shuffle,blelloch,hillis_steele
1024,0.0198,0.0253,0.0214
2048,0.0206,0.0283,0.0232
4096,0.0226,0.0319,0.0257
8192,0.0240,0.0451,0.0296
16384,0.0326,0.0655,0.0462
32768,0.0528,0.1129,0.0739
65536,0.1217,0.2297,0.1571
131072,0.2191,0.4360,0.2945

D=256
L,warp_shuffle,blelloch,hillis_steele
1024,0.0229,0.0342,0.0271
2048,0.0302,0.0430,0.0315
4096,0.0342,0.0646,0.0442
8192,0.0523,0.1109,0.0753
16384,0.1183,0.2268,0.1560
32768,0.2180,0.4356,0.2973
65536,0.4208,0.8556,0.5703
131072,0.8850,1.6857,1.1257

D=512
L,warp_shuffle,blelloch,hillis_steele
1024,0.0272,0.0444,0.0318
2048,0.0327,0.0650,0.0439
4096,0.0533,0.1111,0.0744
8192,0.1186,0.2244,0.1554
16384,0.2185,0.4345,0.2946
32768,0.4203,0.8546,0.5685
65536,0.8211,1.6876,1.1216
131072,1.6527,3.3558,2.2322

=== ROOFLINE POINTS (all runs) ===
kernel,D,L,AI_flop_per_byte,GFLOP_s,DRAM_BW_GB_s,roofline_bound,roofline_eff_pct
warp_shuffle,1,2048,4896.0000,4544.0000,3904.0000,0.0000,13344.0000,36.69,34.05,29.26,0.00
blelloch,1,2048,9728.0000,4672.0000,3680.0000,0.0000,18080.0000,53.81,25.84,20.35,0.00
hillis_steele,1,2048,6784.0000,4320.0000,3680.0000,0.0000,14784.0000,45.89,29.22,24.89,0.00
warp_shuffle,1,4096,4960.0000,4480.0000,3840.0000,0.0000,13280.0000,37.35,33.73,28.92,0.00
blelloch,1,4096,9568.0000,5120.0000,3744.0000,0.0000,18432.0000,51.91,27.78,20.31,0.00
hillis_steele,1,4096,6784.0000,4704.0000,3744.0000,0.0000,15232.0000,44.54,30.88,24.58,0.00
warp_shuffle,1,8192,5088.0000,4224.0000,3776.0000,0.0000,13088.0000,38.88,32.27,28.85,0.00
blelloch,1,8192,9760.0000,5056.0000,3808.0000,0.0000,18624.0000,52.41,27.15,20.45,0.00
hillis_steele,1,8192,6976.0000,4640.0000,3776.0000,0.0000,15392.0000,45.32,30.15,24.53,0.00
warp_shuffle,1,16384,4928.0000,4480.0000,3968.0000,0.0000,13376.0000,36.84,33.49,29.67,0.00
blelloch,1,16384,9728.0000,5792.0000,3840.0000,0.0000,19360.0000,50.25,29.92,19.83,0.00
hillis_steele,1,16384,7008.0000,5312.0000,3840.0000,0.0000,16160.0000,43.37,32.87,23.76,0.00
warp_shuffle,1,32768,5152.0000,4480.0000,4000.0000,0.0000,13632.0000,37.79,32.86,29.34,0.00
blelloch,1,32768,9792.0000,6112.0000,4000.0000,0.0000,19904.0000,49.20,30.71,20.10,0.00
hillis_steele,1,32768,7008.0000,5376.0000,3904.0000,0.0000,16288.0000,43.03,33.01,23.97,0.00
warp_shuffle,1,65536,5280.0000,4288.0000,4192.0000,0.0000,13760.0000,38.37,31.16,30.47,0.00
blelloch,1,65536,10112.0000,6208.0000,4128.0000,0.0000,20448.0000,49.45,30.36,20.19,0.00
hillis_steele,1,65536,7232.0000,5344.0000,4192.0000,0.0000,16768.0000,43.13,31.87,25.00,0.00
warp_shuffle,1,131072,6752.0000,4640.0000,4864.0000,0.0000,16256.0000,41.54,28.54,29.92,0.00
blelloch,1,131072,15296.0000,6976.0000,4832.0000,0.0000,27104.0000,56.43,25.74,17.83,0.00
hillis_steele,1,131072,9984.0000,5952.0000,4800.0000,0.0000,20736.0000,48.15,28.70,23.15,0.00
warp_shuffle,16,1024,5056.0000,4352.0000,2560.0000,0.0000,11968.0000,42.25,36.36,21.39,0.00
blelloch,16,1024,9824.0000,4000.0000,2560.0000,0.0000,16384.0000,59.96,24.41,15.62,0.00
hillis_steele,16,1024,6944.0000,3680.0000,2560.0000,0.0000,13184.0000,52.67,27.91,19.42,0.00
warp_shuffle,16,2048,5088.0000,4160.0000,3872.0000,0.0000,13120.0000,38.78,31.71,29.51,0.00
blelloch,16,2048,10112.0000,4352.0000,3936.0000,0.0000,18400.0000,54.96,23.65,21.39,0.00
hillis_steele,16,2048,7040.0000,3904.0000,3808.0000,0.0000,14752.0000,47.72,26.46,25.81,0.00
warp_shuffle,16,4096,5312.0000,4352.0000,4128.0000,0.0000,13792.0000,38.52,31.55,29.93,0.00
blelloch,16,4096,10176.0000,4960.0000,4064.0000,0.0000,19200.0000,53.00,25.83,21.17,0.00
hillis_steele,16,4096,7264.0000,4448.0000,4032.0000,0.0000,15744.0000,46.14,28.25,25.61,0.00
warp_shuffle,16,8192,6880.0000,4288.0000,4768.0000,0.0000,15936.0000,43.17,26.91,29.92,0.00
blelloch,16,8192,15264.0000,5216.0000,4672.0000,0.0000,25152.0000,60.69,20.74,18.58,0.00
hillis_steele,16,8192,10016.0000,4768.0000,4672.0000,0.0000,19456.0000,51.48,24.51,24.01,0.00
warp_shuffle,16,16384,9280.0000,4384.0000,6176.0000,0.0000,19840.0000,46.77,22.10,31.13,0.00
blelloch,16,16384,21216.0000,5632.0000,6176.0000,0.0000,33024.0000,64.24,17.05,18.70,0.00
hillis_steele,16,16384,13632.0000,5184.0000,6208.0000,0.0000,25024.0000,54.48,20.72,24.81,0.00
warp_shuffle,16,32768,12416.0000,4384.0000,8384.0000,0.0000,25184.0000,49.30,17.41,33.29,0.00
blelloch,16,32768,32160.0000,5952.0000,8224.0000,0.0000,46336.0000,69.41,12.85,17.75,0.00
hillis_steele,16,32768,19552.0000,5248.0000,8320.0000,0.0000,33120.0000,59.03,15.85,25.12,0.00
warp_shuffle,16,65536,19456.0000,4384.0000,12448.0000,0.0000,36288.0000,53.62,12.08,34.30,0.00
blelloch,16,65536,58432.0000,6336.0000,12416.0000,0.0000,77184.0000,75.70,8.21,16.09,0.00
hillis_steele,16,65536,34432.0000,5664.0000,12256.0000,0.0000,52352.0000,65.77,10.82,23.41,0.00
warp_shuffle,16,131072,33760.0000,4576.0000,19776.0000,0.0000,58112.0000,58.09,7.87,34.03,0.00
blelloch,16,131072,107040.0000,6880.0000,19776.0000,0.0000,133696.0000,80.06,5.15,14.79,0.00
hillis_steele,16,131072,61536.0000,5856.0000,20000.0000,0.0000,87392.0000,70.41,6.70,22.89,0.00
warp_shuffle,64,1024,5344.0000,4480.0000,2624.0000,0.0000,12448.0000,42.93,35.99,21.08,0.00
blelloch,64,1024,10048.0000,4256.0000,2592.0000,0.0000,16896.0000,59.47,25.19,15.34,0.00
hillis_steele,64,1024,7456.0000,3872.0000,2624.0000,0.0000,13952.0000,53.44,27.75,18.81,0.00
warp_shuffle,64,2048,6784.0000,4224.0000,4544.0000,0.0000,15552.0000,43.62,27.16,29.22,0.00
blelloch,64,2048,15136.0000,4384.0000,4416.0000,0.0000,23936.0000,63.24,18.32,18.45,0.00
hillis_steele,64,2048,9984.0000,4000.0000,4448.0000,0.0000,18432.0000,54.17,21.70,24.13,0.00
warp_shuffle,64,4096,9344.0000,4448.0000,5280.0000,0.0000,19072.0000,48.99,23.32,27.68,0.00
blelloch,64,4096,21344.0000,4800.0000,5184.0000,0.0000,31328.0000,68.13,15.32,16.55,0.00
hillis_steele,64,4096,13600.0000,4416.0000,5216.0000,0.0000,23232.0000,58.54,19.01,22.45,0.00
warp_shuffle,64,8192,12320.0000,4416.0000,7648.0000,0.0000,24384.0000,50.52,18.11,31.36,0.00
blelloch,64,8192,31936.0000,5312.0000,7488.0000,0.0000,44736.0000,71.39,11.87,16.74,0.00
hillis_steele,64,8192,19616.0000,4864.0000,7616.0000,0.0000,32096.0000,61.12,15.15,23.73,0.00
warp_shuffle,64,16384,19424.0000,4544.0000,12064.0000,0.0000,36032.0000,53.91,12.61,33.48,0.00
blelloch,64,16384,58592.0000,5888.0000,11904.0000,0.0000,76384.0000,76.71,7.71,15.58,0.00
hillis_steele,64,16384,34336.0000,5344.0000,11968.0000,0.0000,51648.0000,66.48,10.35,23.17,0.00
warp_shuffle,64,32768,33664.0000,4480.0000,19520.0000,0.0000,57664.0000,58.38,7.77,33.85,0.00
blelloch,64,32768,106880.0000,6208.0000,19552.0000,0.0000,132640.0000,80.58,4.68,14.74,0.00
hillis_steele,64,32768,61536.0000,5536.0000,19456.0000,0.0000,86528.0000,71.12,6.40,22.49,0.00
warp_shuffle,64,65536,63776.0000,4512.0000,42976.0000,0.0000,111264.0000,57.32,4.06,38.63,0.00
blelloch,64,65536,208576.0000,6464.0000,42656.0000,0.0000,257696.0000,80.94,2.51,16.55,0.00
hillis_steele,64,65536,118656.0000,5664.0000,42816.0000,0.0000,167136.0000,70.99,3.39,25.62,0.00
warp_shuffle,64,131072,122464.0000,4480.0000,91360.0000,0.0000,218304.0000,56.10,2.05,41.85,0.00
blelloch,64,131072,412256.0000,6944.0000,91360.0000,0.0000,510560.0000,80.75,1.36,17.89,0.00
hillis_steele,64,131072,231872.0000,6048.0000,91136.0000,0.0000,329056.0000,70.47,1.84,27.70,0.00
warp_shuffle,256,1024,9408.0000,6368.0000,2976.0000,0.0000,18752.0000,50.17,33.96,15.87,0.00
blelloch,256,1024,21184.0000,5856.0000,2976.0000,0.0000,30016.0000,70.58,19.51,9.91,0.00
hillis_steele,256,1024,13504.0000,5216.0000,2976.0000,0.0000,21696.0000,62.24,24.04,13.72,0.00
warp_shuffle,256,2048,12352.0000,6336.0000,6208.0000,0.0000,24896.0000,49.61,25.45,24.94,0.00
blelloch,256,2048,31808.0000,6656.0000,6240.0000,0.0000,44704.0000,71.15,14.89,13.96,0.00
hillis_steele,256,2048,19616.0000,5792.0000,6144.0000,0.0000,31552.0000,62.17,18.36,19.47,0.00
warp_shuffle,256,4096,19552.0000,6624.0000,10592.0000,0.0000,36768.0000,53.18,18.02,28.81,0.00
blelloch,256,4096,58496.0000,7648.0000,10432.0000,0.0000,76576.0000,76.39,9.99,13.62,0.00
hillis_steele,256,4096,34272.0000,6752.0000,10720.0000,0.0000,51744.0000,66.23,13.05,20.72,0.00
warp_shuffle,256,8192,33408.0000,6848.0000,18144.0000,0.0000,58400.0000,57.21,11.73,31.07,0.00
blelloch,256,8192,107648.0000,8416.0000,18304.0000,0.0000,134368.0000,80.11,6.26,13.62,0.00
hillis_steele,256,8192,61472.0000,7456.0000,18368.0000,0.0000,87296.0000,70.42,8.54,21.04,0.00
warp_shuffle,256,16384,63872.0000,6752.0000,40544.0000,0.0000,111168.0000,57.46,6.07,36.47,0.00
blelloch,256,16384,208768.0000,9248.0000,40640.0000,0.0000,258656.0000,80.71,3.58,15.71,0.00
hillis_steele,256,16384,118176.0000,8256.0000,40672.0000,0.0000,167104.0000,70.72,4.94,24.34,0.00
warp_shuffle,256,32768,122400.0000,6560.0000,89536.0000,0.0000,218496.0000,56.02,3.00,40.98,0.00
blelloch,256,32768,411904.0000,9984.0000,88832.0000,0.0000,510720.0000,80.65,1.95,17.39,0.00
hillis_steele,256,32768,231968.0000,8384.0000,89312.0000,0.0000,329664.0000,70.36,2.54,27.09,0.00
warp_shuffle,256,65536,243008.0000,6656.0000,186304.0000,0.0000,435968.0000,55.74,1.53,42.73,0.00
blelloch,256,65536,819360.0000,10912.0000,186688.0000,0.0000,1016960.0000,80.57,1.07,18.36,0.00
hillis_steele,256,65536,462528.0000,9184.0000,186688.0000,0.0000,658400.0000,70.25,1.39,28.35,0.00
warp_shuffle,256,131072,476768.0000,6880.0000,383904.0000,0.0000,867552.0000,54.96,0.79,44.25,0.00
blelloch,256,131072,1625696.0000,12032.0000,385504.0000,0.0000,2023232.0000,80.35,0.59,19.05,0.00
hillis_steele,256,131072,910528.0000,10176.0000,384192.0000,0.0000,1304896.0000,69.78,0.78,29.44,0.00
warp_shuffle,512,1024,12256.0000,8576.0000,3456.0000,0.0000,24288.0000,50.46,35.31,14.23,0.00
blelloch,512,1024,31936.0000,7616.0000,3424.0000,0.0000,42976.0000,74.31,17.72,7.97,0.00
hillis_steele,512,1024,19584.0000,6816.0000,3456.0000,0.0000,29856.0000,65.59,22.83,11.58,0.00
warp_shuffle,512,2048,19424.0000,9024.0000,8544.0000,0.0000,36992.0000,52.51,24.39,23.10,0.00
blelloch,512,2048,58496.0000,9120.0000,8512.0000,0.0000,76128.0000,76.84,11.98,11.18,0.00
hillis_steele,512,2048,34368.0000,7872.0000,8416.0000,0.0000,50656.0000,67.85,15.54,16.61,0.00
warp_shuffle,512,4096,33600.0000,8992.0000,16384.0000,0.0000,58976.0000,56.97,15.25,27.78,0.00
blelloch,512,4096,107040.0000,10368.0000,16544.0000,0.0000,133952.0000,79.91,7.74,12.35,0.00
hillis_steele,512,4096,61632.0000,8960.0000,16320.0000,0.0000,86912.0000,70.91,10.31,18.78,0.00
warp_shuffle,512,8192,63648.0000,9088.0000,37696.0000,0.0000,110432.0000,57.64,8.23,34.14,0.00
blelloch,512,8192,209184.0000,11584.0000,37440.0000,0.0000,258208.0000,81.01,4.49,14.50,0.00
hillis_steele,512,8192,118880.0000,10016.0000,37920.0000,0.0000,166816.0000,71.26,6.00,22.73,0.00
warp_shuffle,512,16384,122432.0000,8896.0000,86208.0000,0.0000,217536.0000,56.28,4.09,39.63,0.00
blelloch,512,16384,411776.0000,12768.0000,85952.0000,0.0000,510496.0000,80.66,2.50,16.84,0.00
hillis_steele,512,16384,232032.0000,11200.0000,86240.0000,0.0000,329472.0000,70.43,3.40,26.18,0.00
warp_shuffle,512,32768,242944.0000,8800.0000,183552.0000,0.0000,435296.0000,55.81,2.02,42.17,0.00
blelloch,512,32768,819456.0000,14016.0000,183296.0000,0.0000,1016768.0000,80.59,1.38,18.03,0.00
hillis_steele,512,32768,459936.0000,11648.0000,183936.0000,0.0000,655520.0000,70.16,1.78,28.06,0.00
warp_shuffle,512,65536,477056.0000,9120.0000,380896.0000,0.0000,867072.0000,55.02,1.05,43.93,0.00
blelloch,512,65536,1626304.0000,15616.0000,379584.0000,0.0000,2021504.0000,80.45,0.77,18.78,0.00
hillis_steele,512,65536,910400.0000,12736.0000,382048.0000,0.0000,1305184.0000,69.75,0.98,29.27,0.00
warp_shuffle,512,131072,954848.0000,9248.0000,789184.0000,0.0000,1753280.0000,54.46,0.53,45.01,0.00
blelloch,512,131072,3248608.0000,17280.0000,790656.0000,0.0000,4056544.0000,80.08,0.43,19.49,0.00
hillis_steele,512,131072,1815424.0000,13984.0000,790528.0000,0.0000,2619936.0000,69.29,0.53,30.17,0.00

=== OCCUPANCY/REGISTER SUMMARY (avg over L) ===
kernel,D,occ_pct_avg,resident_warps_avg,warp_eff_avg,regs_peak_avg,block_size_avg,shared_mem_B_avg,sm_util_avg,dram_util_avg,bw_util_avg
warp_shuffle,1,48.14,30.81,NA,22.00,1024.00,17792.00,2.25,2.32,2.32
blelloch,1,49.66,31.78,NA,25.00,1024.00,17536.00,3.68,1.49,1.49
hillis_steele,1,49.29,31.55,NA,18.00,1024.00,17536.00,3.81,1.87,1.87
warp_shuffle,16,63.51,40.65,NA,22.00,1024.00,17792.00,14.86,15.29,15.29
blelloch,16,67.76,43.37,NA,25.00,1024.00,17536.00,19.39,7.79,7.79
hillis_steele,16,66.11,42.31,NA,18.00,1024.00,17536.00,22.75,11.07,11.07
warp_shuffle,64,72.51,46.41,NA,22.00,1024.00,17792.00,24.71,30.51,30.51
blelloch,64,78.99,50.55,NA,25.00,1024.00,17536.00,29.68,14.15,14.15
hillis_steele,64,76.36,48.87,NA,18.00,1024.00,17536.00,36.22,21.12,21.12
warp_shuffle,256,84.51,54.08,NA,22.00,1024.00,17792.00,33.42,45.94,45.94
blelloch,256,91.31,58.44,NA,25.00,1024.00,17536.00,37.62,20.33,20.33
hillis_steele,256,88.67,56.75,NA,18.00,1024.00,17536.00,47.05,31.10,31.10
warp_shuffle,512,84.87,54.32,NA,22.00,1024.00,17792.00,37.17,52.81,52.81
blelloch,512,92.28,59.06,NA,25.00,1024.00,17536.00,40.40,23.04,23.04
hillis_steele,512,89.65,57.37,NA,18.00,1024.00,17536.00,51.16,35.53,35.53

=== CROSSOVER ANALYSIS (hillis_steele / blelloch) ===
D=1: hillis_steele faster than blelloch for all tested L
  L=1024: 0.8125; L=2048: 0.8235; L=4096: 0.8824; L=8192: 0.8824; L=16384: 0.8333; L=32768: 0.9327; L=65536: 0.9023; L=131072: 0.7906
D=16: crosses between L=1024 and L=2048
  L=1024: 0.8750; L=2048: 1.0809; L=4096: 0.8387; L=8192: 0.9237; L=16384: 0.8393; L=32768: 0.7832; L=65536: 0.7295; L=131072: 0.6841
D=64: hillis_steele faster than blelloch for all tested L
  L=1024: 0.8447; L=2048: 0.8211; L=4096: 0.8044; L=8192: 0.6570; L=16384: 0.7056; L=32768: 0.6547; L=65536: 0.6838; L=131072: 0.6756
D=256: hillis_steele faster than blelloch for all tested L
  L=1024: 0.7925; L=2048: 0.7321; L=4096: 0.6845; L=8192: 0.6789; L=16384: 0.6878; L=32768: 0.6827; L=65536: 0.6665; L=131072: 0.6678
D=512: hillis_steele faster than blelloch for all tested L
  L=1024: 0.7167; L=2048: 0.6750; L=4096: 0.6692; L=8192: 0.6925; L=16384: 0.6780; L=32768: 0.6652; L=65536: 0.6646; L=131072: 0.6652

=== OUTPUT FILES ===
merged_metrics_csv: Results/profile_run_colab_20260428_201442/merged_metrics.csv
kernel_launch_metrics_csv: Results/profile_run_colab_20260428_201442/kernel_launch_metrics.csv
phase_breakdown_csv: Results/profile_run_colab_20260428_201442/phase_breakdown.csv
occupancy_summary_csv: Results/profile_run_colab_20260428_201442/occupancy_summary.csv
crossover_summary_csv: Results/profile_run_colab_20260428_201442/crossover_summary.csv
